date,open,high,low,close,volume,obv
2021-01-25 07:30:00,33123.11,33079.9,33072.0,33079.9,755.036,17135.107000000015
2021-01-25 07:33:00,33079.9,33080.01,33080.0,33080.0,532.304,17667.411000000015
2021-01-25 07:36:00,33080.0,33099.51,33086.14,33099.51,377.897,18045.308000000015
2021-01-25 07:39:00,33099.51,33120.97,33120.97,33120.97,284.731,18330.039000000015
2021-01-25 07:42:00,33120.97,33103.03,33101.69,33103.03,337.3,17992.739000000016
2021-01-25 07:45:00,33103.03,33095.24,33090.45,33095.24,281.238,17711.501000000015
2021-01-25 07:48:00,33095.24,33116.34,33111.73,33111.73,256.257,17967.758000000016
2021-01-25 07:51:00,33111.73,33115.36,33115.35,33115.35,576.429,18544.187000000016
2021-01-25 07:54:00,33115.35,33124.78,33124.32,33124.77,222.123,18766.310000000016
2021-01-25 07:57:00,33124.77,33130.35,33130.34,33130.35,207.088,18973.398000000016
2021-01-25 08:00:00,33130.35,33145.09,33144.93,33144.93,245.831,19219.229000000014
2021-01-25 08:03:00,33144.93,33161.55,33161.54,33161.54,355.211,19574.440000000013
2021-01-25 08:06:00,33161.54,33117.0,33117.0,33117.0,487.612,19086.828000000012
2021-01-25 08:09:00,33117.0,33138.87,33136.89,33136.89,299.564,19386.39200000001
2021-01-25 08:12:00,33136.89,33142.64,33140.89,33142.64,184.772,19571.16400000001
2021-01-25 08:15:00,33142.64,33129.28,33129.27,33129.28,359.548,19211.616000000013
2021-01-25 08:18:00,33129.28,33091.19,33091.19,33091.19,203.546,19008.070000000014
2021-01-25 08:21:00,33091.19,33189.99,33189.98,33189.99,418.272,19426.342000000015
2021-01-25 08:24:00,33189.99,33199.1,33195.01,33199.1,368.994,19795.336000000014
2021-01-25 08:27:00,33199.1,33336.12,33336.11,33336.12,950.61,20745.946000000014
2021-01-25 08:30:00,33336.12,33290.01,33290.0,33290.01,577.437,20168.509000000013
2021-01-25 08:33:00,33290.01,33246.82,33246.82,33246.82,431.345,19737.16400000001
2021-01-25 08:36:00,33246.82,33224.0,33222.02,33222.02,605.705,19131.45900000001
2021-01-25 08:39:00,33222.02,33185.41,33185.41,33185.41,240.958,18890.50100000001
2021-01-25 08:42:00,33185.41,33208.18,33203.38,33208.18,295.787,19186.28800000001
2021-01-25 08:45:00,33208.18,33172.47,33172.46,33172.47,200.729,18985.559000000012
2021-01-25 08:48:00,33172.47,33213.1,33212.95,33212.95,302.582,19288.14100000001
2021-01-25 08:51:00,33212.95,33226.97,33223.36,33223.36,186.628,19474.76900000001
2021-01-25 08:54:00,33223.36,33203.07,33202.72,33202.72,251.332,19223.437000000013
2021-01-25 08:57:00,33202.72,33222.0,33221.99,33221.99,171.125,19394.562000000013
2021-01-25 09:00:00,33221.99,33220.89,33217.37,33220.89,235.551,19159.011000000013
2021-01-25 09:03:00,33220.89,33250.05,33250.04,33250.05,266.046,19425.05700000001
2021-01-25 09:06:00,33250.05,33136.58,33133.49,33136.58,676.638,18748.419000000013
2021-01-25 09:09:00,33136.58,33199.98,33198.48,33199.79,356.569,19104.988000000012
2021-01-25 09:12:00,33199.79,33365.37,33365.37,33365.37,861.657,19966.64500000001
2021-01-25 09:15:00,33365.37,33424.66,33420.29,33420.29,803.528,20770.17300000001
2021-01-25 09:18:00,33420.29,33497.38,33494.9,33495.43,716.738,21486.91100000001
2021-01-25 09:21:00,33495.43,33564.15,33561.45,33561.45,733.219,22220.130000000012
2021-01-25 09:24:00,33561.45,33630.0,33622.67,33628.81,1490.969,23711.099000000013
2021-01-25 09:27:00,33628.81,33566.51,33562.67,33562.67,478.619,23232.480000000014
2021-01-25 09:30:00,33562.67,33589.91,33586.65,33589.91,366.125,23598.605000000014
2021-01-25 09:33:00,33589.91,33564.99,33563.84,33564.69,423.52,23175.085000000014
2021-01-25 09:36:00,33564.69,33564.21,33555.01,33564.21,363.043,22812.042000000012
2021-01-25 09:39:00,33564.21,33542.07,33541.16,33542.07,167.706,22644.336000000014
2021-01-25 09:42:00,33542.07,33545.01,33545.0,33545.01,436.691,23081.027000000013
2021-01-25 09:45:00,33545.01,34030.89,34023.0,34025.64,3405.981,26487.008000000013
2021-01-25 09:48:00,34025.64,34281.27,34277.93,34280.46,3048.879,29535.887000000013
2021-01-25 09:51:00,34280.46,34270.0,34268.89,34268.89,1950.769,27585.118000000013
2021-01-25 09:54:00,34268.89,34230.4,34229.75,34229.75,1337.194,26247.924000000014
2021-01-25 09:57:00,34229.75,34230.9,34230.9,34230.9,905.514,27153.438000000013
2021-01-25 10:00:00,34230.9,34218.09,34216.57,34218.09,701.567,26451.871000000014
2021-01-25 10:03:00,34218.09,34208.07,34200.01,34203.0,983.666,25468.205000000013
2021-01-25 10:06:00,34203.0,34219.13,34216.14,34218.28,931.042,26399.247000000014
2021-01-25 10:09:00,34218.28,34194.9,34194.89,34194.9,599.967,25799.280000000013
2021-01-25 10:12:00,34194.9,34471.99,34465.71,34469.89,2000.851,27800.131000000012
2021-01-25 10:15:00,34469.89,34290.16,34290.15,34290.16,1502.486,26297.64500000001
2021-01-25 10:18:00,34290.16,34226.15,34212.05,34223.63,1098.926,25198.719000000012
2021-01-25 10:21:00,34223.63,34359.17,34359.17,34359.17,677.384,25876.10300000001
2021-01-25 10:24:00,34359.17,34385.52,34383.96,34385.52,910.148,26786.25100000001
2021-01-25 10:27:00,34385.52,34590.01,34587.41,34590.01,2175.554,28961.80500000001
2021-01-25 10:30:00,34590.01,34613.11,34600.0,34605.82,1314.347,30276.152000000013
2021-01-25 10:33:00,34605.82,34452.0,34446.77,34446.77,1852.936,28423.21600000001
2021-01-25 10:36:00,34446.77,34437.68,34432.53,34435.18,700.016,27723.20000000001
2021-01-25 10:39:00,34435.18,34457.4,34450.0,34451.91,517.695,28240.89500000001
2021-01-25 10:42:00,34451.91,34471.26,34464.99,34471.25,653.602,28894.49700000001
2021-01-25 10:45:00,34471.25,34525.93,34525.92,34525.92,578.302,29472.79900000001
2021-01-25 10:48:00,34525.92,34531.91,34527.1,34531.91,895.252,30368.05100000001
2021-01-25 10:51:00,34531.91,34564.07,34554.5,34555.21,443.628,30811.67900000001
2021-01-25 10:54:00,34555.21,34477.07,34477.06,34477.07,707.774,30103.90500000001
2021-01-25 10:57:00,34477.07,34521.92,34518.84,34521.65,362.62,30466.52500000001
2021-01-25 11:00:00,34521.65,34564.99,34563.63,34563.63,408.396,30874.92100000001
2021-01-25 11:03:00,34563.63,34553.85,34551.68,34553.85,504.77,30370.15100000001
2021-01-25 11:06:00,34553.85,34611.06,34604.43,34608.87,805.651,31175.80200000001
2021-01-25 11:09:00,34608.87,34823.26,34819.34,34823.26,2262.816,33438.61800000001
2021-01-25 11:12:00,34823.26,34808.5,34807.29,34807.3,996.045,32442.57300000001
2021-01-25 11:15:00,34807.3,34770.01,34764.24,34764.65,1221.838,31220.73500000001
2021-01-25 11:18:00,34764.65,34705.5,34700.1,34705.5,593.25,30627.48500000001
2021-01-25 11:21:00,34705.5,34662.79,34662.45,34662.45,838.68,29788.80500000001
2021-01-25 11:24:00,34662.45,34661.2,34660.0,34660.0,781.098,29007.70700000001
2021-01-25 11:27:00,34660.0,34634.6,34634.34,34634.6,552.545,28455.16200000001
2021-01-25 11:30:00,34634.6,34626.47,34625.16,34626.04,490.002,27965.16000000001
2021-01-25 11:33:00,34626.04,34656.92,34654.15,34654.16,513.985,28479.14500000001
2021-01-25 11:36:00,34654.16,34650.34,34650.0,34650.0,611.702,27867.44300000001
2021-01-25 11:39:00,34650.0,34713.73,34713.66,34713.67,341.022,28208.46500000001
2021-01-25 11:42:00,34713.67,34670.0,34666.0,34666.0,226.024,27982.44100000001
2021-01-25 11:45:00,34666.0,34621.91,34620.0,34620.25,562.594,27419.84700000001
2021-01-25 11:48:00,34620.25,34631.99,34629.17,34629.17,867.198,28287.04500000001
2021-01-25 11:51:00,34629.17,34600.56,34599.44,34599.44,381.302,27905.74300000001
2021-01-25 11:54:00,34599.44,34427.52,34423.04,34425.94,1456.396,26449.34700000001
2021-01-25 11:57:00,34425.94,34508.23,34503.21,34506.95,1137.745,27587.092000000008
2021-01-25 12:00:00,34506.95,34498.46,34498.46,34498.46,466.839,27120.253000000008
2021-01-25 12:03:00,34498.46,34519.69,34519.69,34519.69,770.621,27890.874000000007
2021-01-25 12:06:00,34519.69,34490.3,34490.29,34490.3,534.348,27356.526000000005
2021-01-25 12:09:00,34490.3,34396.94,34390.01,34396.04,662.186,26694.340000000004
2021-01-25 12:12:00,34396.04,34385.47,34380.0,34382.56,727.922,25966.418000000005
2021-01-25 12:15:00,34382.56,34311.95,34310.0,34310.01,1288.789,24677.629000000004
2021-01-25 12:18:00,34310.01,34388.77,34386.82,34386.82,1046.982,25724.611000000004
2021-01-25 12:21:00,34386.82,34403.19,34403.08,34403.09,735.928,26460.539000000004
2021-01-25 12:24:00,34403.09,34482.41,34475.93,34479.97,763.896,27224.435000000005
2021-01-25 12:27:00,34479.97,34411.48,34411.47,34411.48,473.924,26750.511000000006
2021-01-25 12:30:00,34411.48,34428.72,34427.16,34428.72,241.058,26991.569000000007
2021-01-25 12:33:00,34428.72,34527.54,34526.69,34527.53,327.445,27319.014000000006
2021-01-25 12:36:00,34527.53,34502.53,34502.52,34502.53,642.706,26676.308000000008
2021-01-25 12:39:00,34502.53,34470.23,34470.22,34470.22,327.51,26348.79800000001
2021-01-25 12:42:00,34470.22,34445.44,34440.8,34445.0,269.17,26079.62800000001
2021-01-25 12:45:00,34445.0,34439.99,34439.99,34439.99,216.895,25862.73300000001
2021-01-25 12:48:00,34439.99,34403.55,34403.54,34403.54,210.579,25652.15400000001
2021-01-25 12:51:00,34403.54,34379.39,34379.39,34379.39,746.774,24905.38000000001
2021-01-25 12:54:00,34379.39,34410.0,34408.51,34409.61,303.586,25208.966000000008
2021-01-25 12:57:00,34409.61,34446.22,34444.32,34444.32,272.325,25481.29100000001
2021-01-25 13:00:00,34444.32,34509.01,34509.01,34509.01,619.645,26100.93600000001
2021-01-25 13:03:00,34509.01,34413.08,34405.51,34406.32,1525.883,24575.053000000007
2021-01-25 13:06:00,34406.32,34310.27,34305.0,34305.0,1128.295,23446.75800000001
2021-01-25 13:09:00,34305.0,34206.41,34201.07,34205.97,2044.055,21402.70300000001
2021-01-25 13:12:00,34205.97,34250.73,34250.0,34250.73,1351.625,22754.32800000001
2021-01-25 13:15:00,34250.73,34167.46,34165.31,34166.9,1194.979,21559.34900000001
2021-01-25 13:18:00,34166.9,34058.49,34053.42,34058.49,985.473,20573.87600000001
2021-01-25 13:21:00,34058.49,34238.98,34234.03,34234.04,1947.868,22521.74400000001
2021-01-25 13:24:00,34234.04,34178.11,34175.46,34178.05,521.263,22000.48100000001
2021-01-25 13:27:00,34178.05,33988.9,33980.0,33981.76,1621.91,20378.57100000001
2021-01-25 13:30:00,33981.76,33914.99,33907.6,33907.85,1590.916,18787.65500000001
2021-01-25 13:33:00,33907.85,33899.98,33897.3,33898.0,2325.946,16461.70900000001
2021-01-25 13:36:00,33898.0,33921.27,33920.88,33921.27,1225.056,17686.76500000001
2021-01-25 13:39:00,33921.27,33965.84,33959.41,33960.04,677.341,18364.10600000001
2021-01-25 13:42:00,33960.04,33861.3,33854.3,33856.54,669.979,17694.12700000001
2021-01-25 13:45:00,33856.54,33822.57,33818.05,33818.05,1895.947,15798.180000000011
2021-01-25 13:48:00,33818.05,33900.13,33896.32,33900.11,881.079,16679.259000000013
2021-01-25 13:51:00,33900.11,33920.0,33919.99,33920.0,553.021,17232.280000000013
2021-01-25 13:54:00,33920.0,33745.85,33743.51,33744.8,628.608,16603.672000000013
2021-01-25 13:57:00,33744.8,33912.4,33908.19,33908.19,788.229,17391.901000000013
2021-01-25 14:00:00,33908.19,33975.43,33973.78,33975.43,652.003,18043.904000000013
2021-01-25 14:03:00,33975.43,34053.0,34049.16,34049.16,1311.697,19355.601000000013
2021-01-25 14:06:00,34049.16,34084.12,34084.0,34084.01,685.33,20040.931000000015
2021-01-25 14:09:00,34084.01,34125.5,34125.49,34125.5,1008.841,21049.772000000015
2021-01-25 14:12:00,34125.5,34197.06,34196.0,34196.0,1829.678,22879.450000000015
2021-01-25 14:15:00,34196.0,33960.93,33958.5,33960.31,1763.244,21116.206000000017
2021-01-25 14:18:00,33960.31,33995.87,33993.53,33995.86,949.077,22065.283000000018
2021-01-25 14:21:00,33995.86,34004.63,34004.41,34004.41,898.087,22963.370000000017
2021-01-25 14:24:00,34004.41,33897.49,33893.62,33893.62,824.999,22138.371000000017
2021-01-25 14:27:00,33893.62,33962.06,33956.35,33962.06,400.461,22538.832000000017
2021-01-25 14:30:00,33962.06,33948.14,33942.53,33948.14,485.356,22053.476000000017
2021-01-25 14:33:00,33948.14,33858.19,33858.19,33858.19,713.826,21339.650000000016
2021-01-25 14:36:00,33858.19,33942.54,33940.83,33942.54,609.589,21949.239000000016
2021-01-25 14:39:00,33942.54,33914.89,33910.67,33914.89,298.372,21650.867000000017
2021-01-25 14:42:00,33914.89,33913.49,33911.51,33911.53,386.833,21264.034000000018
2021-01-25 14:45:00,33911.53,33917.69,33913.92,33917.69,174.515,21438.549000000017
2021-01-25 14:48:00,33917.69,33838.26,33833.66,33833.66,288.644,21149.905000000017
2021-01-25 14:51:00,33833.66,33829.33,33829.33,33829.33,508.738,20641.167000000016
2021-01-25 14:54:00,33829.33,33888.0,33883.33,33887.89,367.19,21008.357000000015
2021-01-25 14:57:00,33887.89,33826.1,33821.52,33821.52,499.197,20509.160000000014
2021-01-25 15:00:00,33821.52,33833.17,33832.69,33832.69,401.026,20910.186000000016
2021-01-25 15:03:00,33832.69,33868.6,33864.16,33868.56,737.932,21648.118000000017
2021-01-25 15:06:00,33868.56,34019.68,34010.0,34010.0,949.254,22597.372000000018
2021-01-25 15:09:00,34010.0,33930.01,33930.0,33930.0,501.11,22096.262000000017
2021-01-25 15:12:00,33930.0,33957.15,33954.41,33956.13,281.39,22377.652000000016
2021-01-25 15:15:00,33956.13,33942.13,33939.68,33942.13,312.43,22065.222000000016
2021-01-25 15:18:00,33942.13,33969.47,33969.46,33969.46,403.088,22468.310000000016
2021-01-25 15:21:00,33969.46,34041.87,34041.75,34041.87,480.33,22948.640000000018
2021-01-25 15:24:00,34041.87,33995.01,33995.01,33995.01,383.968,22564.672000000017
2021-01-25 15:27:00,33995.01,34002.6,34002.1,34002.1,287.694,22852.366000000016
2021-01-25 15:30:00,34002.1,33998.5,33998.49,33998.49,275.327,22577.039000000015
2021-01-25 15:33:00,33998.49,33928.19,33923.12,33928.19,333.941,22243.098000000016
2021-01-25 15:36:00,33928.19,33836.78,33836.77,33836.77,618.652,21624.446000000018
2021-01-25 15:39:00,33836.77,33853.64,33852.33,33853.64,475.615,22100.06100000002
2021-01-25 15:42:00,33853.64,33924.8,33921.87,33924.8,259.34,22359.40100000002
2021-01-25 15:45:00,33924.8,33747.25,33741.0,33742.4,708.177,21651.22400000002
2021-01-25 15:48:00,33742.4,33622.45,33618.31,33622.01,2264.812,19386.41200000002
2021-01-25 15:51:00,33622.01,33845.28,33844.79,33845.27,1117.711,20504.123000000018
2021-01-25 15:54:00,33845.27,33810.76,33807.6,33807.6,616.913,19887.210000000017
2021-01-25 15:57:00,33807.6,33749.91,33748.2,33749.91,546.246,19340.964000000018
2021-01-25 16:00:00,33749.91,33707.09,33704.46,33707.08,462.904,18878.06000000002
2021-01-25 16:03:00,33707.08,33738.5,33733.48,33738.49,811.856,19689.91600000002
2021-01-25 16:06:00,33738.49,33777.99,33777.98,33777.98,451.746,20141.66200000002
2021-01-25 16:09:00,33777.98,33808.19,33801.06,33801.29,445.82,20587.482000000018
2021-01-25 16:12:00,33801.29,33793.99,33793.97,33793.99,404.084,20183.39800000002
2021-01-25 16:15:00,33793.99,33799.0,33798.99,33798.99,312.246,20495.64400000002
2021-01-25 16:18:00,33798.99,33782.99,33782.98,33782.98,342.487,20153.157000000017
2021-01-25 16:21:00,33782.98,33745.4,33739.55,33745.4,347.006,19806.151000000016
2021-01-25 16:24:00,33745.4,33742.37,33742.36,33742.37,251.417,19554.734000000015
2021-01-25 16:27:00,33742.37,33721.91,33721.24,33721.91,355.007,19199.727000000014
2021-01-25 16:30:00,33721.91,33746.52,33746.51,33746.51,193.681,19393.408000000014
2021-01-25 16:33:00,33746.51,33757.33,33750.85,33750.85,211.373,19604.781000000014
2021-01-25 16:36:00,33750.85,33550.97,33527.99,33531.34,842.019,18762.762000000013
2021-01-25 16:39:00,33531.34,33707.01,33707.0,33707.01,700.557,19463.319000000014
2021-01-25 16:42:00,33707.01,33684.65,33675.16,33675.16,366.732,19096.587000000014
2021-01-25 16:45:00,33675.16,33710.89,33710.15,33710.89,245.857,19342.444000000014
2021-01-25 16:48:00,33710.89,33760.0,33758.38,33758.62,301.204,19643.648000000016
2021-01-25 16:51:00,33758.62,33667.73,33666.0,33666.0,269.894,19373.754000000015
2021-01-25 16:54:00,33666.0,33736.19,33735.59,33735.59,270.703,19644.457000000017
2021-01-25 16:57:00,33735.59,33635.85,33635.84,33635.85,397.507,19246.950000000015
2021-01-25 17:00:00,33635.85,33449.84,33441.89,33444.15,2735.645,16511.305000000015
2021-01-25 17:03:00,33444.15,33391.5,33389.95,33389.95,2344.739,14166.566000000015
2021-01-25 17:06:00,33389.95,33326.42,33326.4,33326.4,1255.211,12911.355000000016
2021-01-25 17:09:00,33326.4,33203.32,33200.63,33201.91,1668.646,11242.709000000015
2021-01-25 17:12:00,33201.91,33170.35,33160.52,33169.35,1064.054,10178.655000000015
2021-01-25 17:15:00,33169.35,33185.01,33185.01,33185.01,1526.53,11705.185000000016
2021-01-25 17:18:00,33185.01,33300.0,33293.76,33299.64,867.092,12572.277000000016
2021-01-25 17:21:00,33299.64,33332.0,33331.99,33332.0,599.556,13171.833000000017
2021-01-25 17:24:00,33332.0,33389.87,33380.91,33383.06,482.419,13654.252000000017
2021-01-25 17:27:00,33383.06,33380.3,33371.58,33377.05,258.757,13395.495000000017
2021-01-25 17:30:00,33377.05,33406.7,33403.01,33406.7,255.848,13651.343000000017
2021-01-25 17:33:00,33406.7,33430.4,33430.39,33430.4,548.731,14200.074000000017
2021-01-25 17:36:00,33430.4,33403.38,33402.2,33403.36,397.669,13802.405000000017
2021-01-25 17:39:00,33403.36,33361.63,33354.02,33354.03,711.49,13090.915000000017
2021-01-25 17:42:00,33354.03,33326.14,33317.71,33319.97,402.959,12687.956000000017
2021-01-25 17:45:00,33319.97,33383.22,33376.95,33383.22,415.614,13103.570000000016
2021-01-25 17:48:00,33383.22,33295.52,33290.01,33295.52,279.78,12823.790000000015
2021-01-25 17:51:00,33295.52,33301.64,33301.63,33301.64,297.819,13121.609000000015
2021-01-25 17:54:00,33301.64,33315.0,33314.3,33315.0,319.675,13441.284000000014
2021-01-25 17:57:00,33315.0,33415.54,33414.48,33415.54,365.27,13806.554000000015
2021-01-25 18:00:00,33415.54,33496.52,33496.51,33496.52,517.614,14324.168000000014
2021-01-25 18:03:00,33496.52,33319.38,33319.37,33319.37,624.122,13700.046000000015
2021-01-25 18:06:00,33319.37,33229.34,33227.18,33227.19,530.065,13169.981000000014
2021-01-25 18:09:00,33227.19,33045.0,33034.73,33043.39,959.212,12210.769000000015
2021-01-25 18:12:00,33043.39,33060.7,33052.55,33060.7,2293.386,14504.155000000015
2021-01-25 18:15:00,33060.7,32889.54,32888.12,32889.16,948.34,13555.815000000015
2021-01-25 18:18:00,32889.16,32895.0,32892.49,32895.0,1246.055,14801.870000000015
2021-01-25 18:21:00,32895.0,32897.96,32894.04,32894.04,446.367,14355.503000000015
2021-01-25 18:24:00,32894.04,32699.02,32697.7,32697.91,3504.516,10850.987000000016
2021-01-25 18:27:00,32697.91,32622.12,32619.22,32622.12,1206.906,9644.081000000017
2021-01-25 18:30:00,32622.12,32696.98,32694.65,32694.65,1180.239,10824.320000000016
2021-01-25 18:33:00,32694.65,32346.83,32344.43,32346.83,3973.334,6850.986000000016
2021-01-25 18:36:00,32346.83,32341.51,32333.62,32334.95,1002.299,5848.687000000016
2021-01-25 18:39:00,32334.95,32400.0,32394.99,32394.99,1700.227,7548.914000000016
2021-01-25 18:42:00,32394.99,32581.88,32581.28,32581.88,1494.638,9043.552000000016
2021-01-25 18:45:00,32581.88,32618.0,32617.99,32618.0,677.257,9720.809000000016
2021-01-25 18:48:00,32618.0,32641.18,32637.56,32637.56,1058.753,10779.562000000016
2021-01-25 18:51:00,32637.56,32690.02,32688.0,32690.02,1090.157,11869.719000000016
2021-01-25 18:54:00,32690.02,32661.79,32660.16,32661.79,791.758,11077.961000000016
2021-01-25 18:57:00,32661.79,32657.91,32657.9,32657.91,483.029,10594.932000000015
2021-01-25 19:00:00,32657.91,32748.81,32732.94,32748.81,362.814,10957.746000000016
2021-01-25 19:03:00,32748.81,32646.55,32641.67,32642.23,618.653,10339.093000000015
2021-01-25 19:06:00,32642.23,32487.02,32478.68,32480.1,856.75,9482.343000000015
2021-01-25 19:09:00,32480.1,32340.48,32332.92,32340.48,953.376,8528.967000000015
2021-01-25 19:12:00,32340.48,32306.18,32301.78,32301.78,692.887,7836.080000000015
2021-01-25 19:15:00,32301.78,32298.24,32298.23,32298.24,775.597,7060.483000000016
2021-01-25 19:18:00,32298.24,32322.16,32317.02,32322.16,1568.246,8628.729000000016
2021-01-25 19:21:00,32322.16,32367.82,32363.71,32365.29,755.741,9384.470000000016
2021-01-25 19:24:00,32365.29,32440.0,32439.99,32440.0,484.516,9868.986000000015
2021-01-25 19:27:00,32440.0,32255.15,32242.87,32254.65,559.189,9309.797000000015
2021-01-25 19:30:00,32254.65,32081.45,32069.87,32079.61,1581.338,7728.459000000015
2021-01-25 19:33:00,32079.61,32106.97,32106.96,32106.96,1708.846,9437.305000000015
2021-01-25 19:36:00,32106.96,32153.69,32152.15,32153.41,1141.968,10579.273000000016
2021-01-25 19:39:00,32153.41,32308.4,32308.39,32308.39,576.0,11155.273000000016
2021-01-25 19:42:00,32308.39,32437.51,32437.5,32437.51,770.899,11926.172000000015
2021-01-25 19:45:00,32437.51,32514.85,32500.0,32511.33,602.314,12528.486000000015
2021-01-25 19:48:00,32511.33,32475.64,32471.38,32471.38,701.706,11826.780000000015
2021-01-25 19:51:00,32471.38,32513.15,32512.16,32513.15,364.06,12190.840000000015
2021-01-25 19:54:00,32513.15,32424.01,32420.0,32420.94,371.266,11819.574000000015
2021-01-25 19:57:00,32420.94,32455.5,32447.8,32451.59,445.393,12264.967000000015
2021-01-25 20:00:00,32451.59,32468.29,32467.27,32467.27,745.417,13010.384000000015
2021-01-25 20:03:00,32467.27,32300.2,32300.0,32300.0,697.326,12313.058000000015
2021-01-25 20:06:00,32300.0,32280.13,32280.12,32280.12,397.063,11915.995000000015
2021-01-25 20:09:00,32280.12,32434.19,32434.18,32434.19,381.526,12297.521000000015
2021-01-25 20:12:00,32434.19,32549.39,32544.69,32549.39,906.959,13204.480000000016
2021-01-25 20:15:00,32549.39,32589.61,32589.49,32589.49,794.316,13998.796000000017
2021-01-25 20:18:00,32589.49,32528.85,32528.84,32528.84,714.641,13284.155000000017
2021-01-25 20:21:00,32528.84,32470.61,32470.61,32470.61,537.41,12746.745000000017
2021-01-25 20:24:00,32470.61,32506.53,32506.52,32506.52,609.16,13355.905000000017
2021-01-25 20:27:00,32506.52,32484.81,32481.0,32484.35,387.962,12967.943000000017
2021-01-25 20:30:00,32484.35,32473.92,32472.33,32472.57,307.602,12660.341000000017
2021-01-25 20:33:00,32472.57,32431.8,32428.58,32428.58,399.943,12260.398000000017
